dataset,formula_name,formula_label,site_branch,interaction_branch,source_stage,model_class,model_class_label,family,model_id,benchmark_id,model_display_label,threshold,reporting_note,false_positive_rate_year_1,false_positive_rate_year_2,false_positive_rate_year_3,false_positive_rate_year_4,false_positive_rate_year_5,false_positive_rate_year_6,false_positive_rate_year_7,false_positive_rate_year_8,false_positive_rate_year_9,false_positive_rate_year_10,false_positive_rate_lower_year_1,false_positive_rate_lower_year_2,false_positive_rate_lower_year_3,false_positive_rate_lower_year_4,false_positive_rate_lower_year_5,false_positive_rate_lower_year_6,false_positive_rate_lower_year_7,false_positive_rate_lower_year_8,false_positive_rate_lower_year_9,false_positive_rate_lower_year_10,false_positive_rate_upper_year_1,false_positive_rate_upper_year_2,false_positive_rate_upper_year_3,false_positive_rate_upper_year_4,false_positive_rate_upper_year_5,false_positive_rate_upper_year_6,false_positive_rate_upper_year_7,false_positive_rate_upper_year_8,false_positive_rate_upper_year_9,false_positive_rate_upper_year_10,false_positive_burden_year_1,false_positive_burden_year_2,false_positive_burden_year_3,false_positive_burden_year_4,false_positive_burden_year_5,false_positive_burden_year_6,false_positive_burden_year_7,false_positive_burden_year_8,false_positive_burden_year_9,false_positive_burden_year_10,false_positive_burden_lower_year_1,false_positive_burden_lower_year_2,false_positive_burden_lower_year_3,false_positive_burden_lower_year_4,false_positive_burden_lower_year_5,false_positive_burden_lower_year_6,false_positive_burden_lower_year_7,false_positive_burden_lower_year_8,false_positive_burden_lower_year_9,false_positive_burden_lower_year_10,false_positive_burden_upper_year_1,false_positive_burden_upper_year_2,false_positive_burden_upper_year_3,false_positive_burden_upper_year_4,false_positive_burden_upper_year_5,false_positive_burden_upper_year_6,false_positive_burden_upper_year_7,false_positive_burden_upper_year_8,false_positive_burden_upper_year_9,false_positive_burden_upper_year_10,false_positive_per_100_year_1,false_positive_per_100_year_2,false_positive_per_100_year_3,false_positive_per_100_year_4,false_positive_per_100_year_5,false_positive_per_100_year_6,false_positive_per_100_year_7,false_positive_per_100_year_8,false_positive_per_100_year_9,false_positive_per_100_year_10,ppv_year_1,ppv_year_2,ppv_year_3,ppv_year_4,ppv_year_5,ppv_year_6,ppv_year_7,ppv_year_8,ppv_year_9,ppv_year_10,tpr_year_1,tpr_year_2,tpr_year_3,tpr_year_4,tpr_year_5,tpr_year_6,tpr_year_7,tpr_year_8,tpr_year_9,tpr_year_10,net_benefit_year_1,net_benefit_year_2,net_benefit_year_3,net_benefit_year_4,net_benefit_year_5,net_benefit_year_6,net_benefit_year_7,net_benefit_year_8,net_benefit_year_9,net_benefit_year_10,net_benefit_lower_year_1,net_benefit_lower_year_2,net_benefit_lower_year_3,net_benefit_lower_year_4,net_benefit_lower_year_5,net_benefit_lower_year_6,net_benefit_lower_year_7,net_benefit_lower_year_8,net_benefit_lower_year_9,net_benefit_lower_year_10,net_benefit_upper_year_1,net_benefit_upper_year_2,net_benefit_upper_year_3,net_benefit_upper_year_4,net_benefit_upper_year_5,net_benefit_upper_year_6,net_benefit_upper_year_7,net_benefit_upper_year_8,net_benefit_upper_year_9,net_benefit_upper_year_10,support_label_year_1,support_label_year_2,support_label_year_3,support_label_year_4,support_label_year_5,support_label_year_6,support_label_year_7,support_label_year_8,support_label_year_9,support_label_year_10,reporting_status_year_1,reporting_status_year_2,reporting_status_year_3,reporting_status_year_4,reporting_status_year_5,reporting_status_year_6,reporting_status_year_7,reporting_status_year_8,reporting_status_year_9,reporting_status_year_10
merged,interaction_sitefree,interaction_sitefree,site_free,age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,cure_aft_sensitivity,NA,Cure MLE: other,0.05,Stage 6 carry-forward was not joined in this refresh run.,1,1,1,1,1,1,1,1,1,1,0.418343829077525,0.823829743164872,0.890762273901809,0.914059065934066,0.916666666666667,0.888015873015873,0.892857142857143,0.854120879120879,1,NA,1,1,1,1,1,1,1,1,1,NA,0.908445183875995,0.846462865127562,0.801100062954342,0.787103009822366,0.758641451967406,0.723651699465765,0.723651699465764,0.647477836364105,0.647477836364105,0.647477836364105,0.418343829077525,0.823829743164872,0.890762273901809,0.914059065934066,0.916666666666667,0.888015873015873,0.892857142857143,0.854120879120879,1,NA,1,1,1,1,1,1,1,1,1,NA,90.8445183875995,84.64628651275619,80.1100062954342,78.7103009822366,75.8641451967406,72.3651699465765,72.3651699465764,64.7477836364105,64.7477836364105,64.7477836364105,0.0915548161240043,0.153537134872437,0.198899937045658,0.212896990177634,0.241358548032594,0.276348300534235,0.276348300534235,0.352522163635895,0.352522163635895,0.352522163635895,1,1,1,1,1,1,1,1,1,1,0.0437419117094782,0.10898645776046,0.156736775837534,0.171470515976457,0.201430050560625,0.238261368983405,0.238261368983405,0.318444382774626,0.318444382774626,0.318444382774626,0.00945845061402668,0.0597108195182759,0.093100204064408,0.109704209954958,0.135851873256447,0.158979618489133,0.159285067458059,0.20140564670126,0.201828175312979,0.2077816982584,0.0847935453757672,0.160528409225692,0.215122444233643,0.229330823116237,0.265928972011557,0.322277507789472,0.322277507789472,0.447858131007842,0.447858131007842,0.470325279784155,primary_supported,primary_supported,secondary,secondary,secondary,projection,projection,projection,projection,projection,reported,reported,reported,reported,reported,reported,reported,reported,reported,reported
merged,interaction_sitefree,interaction_sitefree,site_free,age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,cure_coxlatency,NA,Cure MLE: other,0.05,Stage 6 carry-forward was not joined in this refresh run.,0.968586387434555,1,1,1,1,1,1,1,1,1,0.422077590924922,0.850539255775915,0.939130434782609,0.951786557996693,0.959986486486486,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,0.87990763883277,0.846462865127562,0.801100062954342,0.787103009822366,0.758641451967406,0.723651699465765,0.723651699465764,0.647477836364105,0.647477836364105,0.647477836364105,0.422077590924922,0.850539255775915,0.939130434782609,0.951786557996693,0.959986486486486,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,87.990763883277,84.64628651275619,80.1100062954342,78.7103009822366,75.8641451967406,72.3651699465765,72.3651699465764,64.7477836364105,64.7477836364105,64.7477836364105,0.0942443175820706,0.153537134872437,0.198899937045658,0.212896990177634,0.241358548032594,0.276348300534235,0.276348300534235,0.352522163635895,0.352522163635895,0.352522163635895,1,1,1,1,1,1,1,1,1,1,0.0452438877643848,0.10898645776046,0.156736775837534,0.171470515976457,0.201430050560625,0.238261368983405,0.238261368983405,0.318444382774626,0.318444382774626,0.318444382774626,0.00811650089856263,0.059287340727783,0.0935135268977796,0.108351998754102,0.135969468702788,0.159310036710426,0.159310036710426,0.201955899698983,0.203156020207124,0.20892043821197,0.0846531122073038,0.16029787863587,0.214840965978305,0.228865918913027,0.265803207756474,0.322560321650502,0.322560321650502,0.447009239038785,0.447009239038785,0.470232479837875,primary_supported,primary_supported,secondary,secondary,secondary,projection,projection,projection,projection,projection,reported,reported,reported,reported,reported,reported,reported,reported,reported,reported
merged,interaction_sitefree,interaction_sitefree,site_free,age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,cure_exp,NA,Cure MLE: other,0.05,Stage 6 carry-forward was not joined in this refresh run.,0.968586387434555,1,1,1,1,1,1,1,1,1,0.532241086587436,0.874975393700787,0.939130434782609,0.950890092879257,0.945375874125874,0.962962962962963,0.96,1,1,NA,1,1,1,1,1,1,1,1,1,NA,0.87990763883277,0.846462865127562,0.801100062954342,0.787103009822366,0.758641451967406,0.723651699465765,0.723651699465764,0.647477836364105,0.647477836364105,0.647477836364105,0.532241086587436,0.874975393700787,0.939130434782609,0.950890092879257,0.945375874125874,0.962962962962963,0.96,1,1,NA,1,1,1,1,1,1,1,1,1,NA,87.990763883277,84.64628651275619,80.1100062954342,78.7103009822366,75.8641451967406,72.3651699465765,72.3651699465764,64.7477836364105,64.7477836364105,64.7477836364105,0.0942443175820706,0.153537134872437,0.198899937045658,0.212896990177634,0.241358548032594,0.276348300534235,0.276348300534235,0.352522163635895,0.352522163635895,0.352522163635895,1,1,1,1,1,1,1,1,1,1,0.0452438877643848,0.10898645776046,0.156736775837534,0.171470515976457,0.201430050560625,0.238261368983405,0.238261368983405,0.318444382774626,0.318444382774626,0.318444382774626,0.00855819114794229,0.0592029782189568,0.0940713612027066,0.108371278868052,0.135491425830197,0.159310036710426,0.159310036710426,0.201955899698983,0.203156020207124,0.20892043821197,0.0844615474212642,0.16029787863587,0.214840965978305,0.228865918913027,0.265803207756474,0.322560321650502,0.322560321650502,0.447009239038785,0.447009239038785,0.470232479837875,primary_supported,primary_supported,secondary,secondary,secondary,projection,projection,projection,projection,projection,reported,reported,reported,reported,reported,reported,reported,reported,reported,reported
merged,interaction_sitefree,interaction_sitefree,site_free,age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,cure_llogis,NA,Cure MLE: other,0.05,Stage 6 carry-forward was not joined in this refresh run.,1,1,1,1,1,1,1,1,1,1,0.573584347740377,0.871405447070915,0.879253815715093,0.873750258211113,0.875,0.862045019157088,0.863636363636364,0.818039772727273,1,NA,1,1,1,1,1,1,1,1,1,NA,0.908445183875995,0.846462865127562,0.801100062954342,0.787103009822366,0.758641451967406,0.723651699465765,0.723651699465764,0.647477836364105,0.647477836364105,0.647477836364105,0.573584347740377,0.871405447070915,0.879253815715093,0.873750258211113,0.875,0.862045019157088,0.863636363636364,0.818039772727273,1,NA,1,1,1,1,1,1,1,1,1,NA,90.8445183875995,84.64628651275619,80.1100062954342,78.7103009822366,75.8641451967406,72.3651699465765,72.3651699465764,64.7477836364105,64.7477836364105,64.7477836364105,0.0915548161240043,0.153537134872437,0.198899937045658,0.212896990177634,0.241358548032594,0.276348300534235,0.276348300534235,0.352522163635895,0.352522163635895,0.352522163635895,1,1,1,1,1,1,1,1,1,1,0.0437419117094782,0.10898645776046,0.156736775837534,0.171470515976457,0.201430050560625,0.238261368983405,0.238261368983405,0.318444382774626,0.318444382774626,0.318444382774626,0.0092247507781161309,0.0597605029903286,0.0951868251506587,0.108371278868052,0.135969468702788,0.159819159838618,0.159624124446561,0.201955899698983,0.203156020207124,0.20892043821197,0.0846531122073038,0.160567612228787,0.217492703677506,0.229943844821383,0.266324870854449,0.322560321650502,0.322560321650502,0.447009239038785,0.447009239038785,0.470232479837875,primary_supported,primary_supported,secondary,secondary,secondary,projection,projection,projection,projection,projection,reported,reported,reported,reported,reported,reported,reported,reported,reported,reported
merged,interaction_sitefree,interaction_sitefree,site_free,age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,cure_lnorm,NA,Cure MLE: other,0.05,Stage 6 carry-forward was not joined in this refresh run.,0.947643979057592,0.933333333333333,0.931623931623932,0.94,0.9375,0.933333333333333,0.954545454545455,0.916666666666667,1,1,0.636671370154927,0.853997566909976,0.854663608562691,0.849056603773585,0.84473864258347,0.833333333333333,0.823529411764706,0.777777777777778,0.830833333333333,NA,1,1,1,1,1,1,1,1,1,NA,0.860882608803953,0.790032007452391,0.746323990273703,0.739876829233024,0.711226361219443,0.675408252834714,0.690758440399139,0.59352135000043,0.647477836364105,0.647477836364105,0.636671370154927,0.853997566909976,0.854663608562691,0.849056603773585,0.84473864258347,0.833333333333333,0.823529411764706,0.777777777777778,0.830833333333333,NA,1,1,1,1,1,1,1,1,1,NA,86.0882608803953,79.0032007452391,74.6323990273703,73.9876829233024,71.12263612194431,67.54082528347139,69.0758440399139,59.352135000043006,64.7477836364105,64.7477836364105,0.096126856975333,0.162719537960029,0.2104262612244,0.223449664380285,0.253372214579913,0.290356078511926,0.285747465959679,0.372627853322411,0.352522163635895,0.352522163635895,1,1,1,1,1,1,1,1,1,1,0.0462452051343225,0.111956502901259,0.159619727031252,0.173956104428527,0.203925581652623,0.240800497753461,0.239992593144807,0.321284197846398,0.318444382774626,0.318444382774626,0.00852073639613883,0.0595593484646848,0.0951989741245766,0.110172305407715,0.136438223301285,0.159819159838618,0.159624124446561,0.201955899698983,0.203156020207124,0.20892043821197,0.0846531122073038,0.161118057381634,0.21848008018269,0.231310683851978,0.265835387857862,0.32284409010037,0.322870957642924,0.450714693778713,0.447009239038785,0.470232479837875,primary_supported,primary_supported,secondary,secondary,secondary,projection,projection,projection,projection,projection,reported,reported,reported,reported,reported,reported,reported,reported,reported,reported
merged,interaction_sitefree,interaction_sitefree,site_free,age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,cure_weibull,NA,Cure MLE: other,0.05,Stage 6 carry-forward was not joined in this refresh run.,1,1,1,1,1,1,1,1,1,1,0.572863101917354,0.882736899266902,0.897413793103448,0.90289415365133,0.90156212877168,0.879875,0.892857142857143,0.846153846153846,1,NA,1,1,1,1,1,1,1,1,1,NA,0.908445183875995,0.846462865127562,0.801100062954342,0.787103009822366,0.758641451967406,0.723651699465765,0.723651699465764,0.647477836364105,0.647477836364105,0.647477836364105,0.572863101917354,0.882736899266902,0.897413793103448,0.90289415365133,0.90156212877168,0.879875,0.892857142857143,0.846153846153846,1,NA,1,1,1,1,1,1,1,1,1,NA,90.8445183875995,84.64628651275619,80.1100062954342,78.7103009822366,75.8641451967406,72.3651699465765,72.3651699465764,64.7477836364105,64.7477836364105,64.7477836364105,0.0915548161240043,0.153537134872437,0.198899937045658,0.212896990177634,0.241358548032594,0.276348300534235,0.276348300534235,0.352522163635895,0.352522163635895,0.352522163635895,1,1,1,1,1,1,1,1,1,1,0.0437419117094782,0.10898645776046,0.156736775837534,0.171470515976457,0.201430050560625,0.238261368983405,0.238261368983405,0.318444382774626,0.318444382774626,0.318444382774626,0.00879711146075686,0.0597605029903286,0.0951995267651462,0.108371278868052,0.135969468702788,0.159310036710426,0.159310036710426,0.201955899698983,0.203156020207124,0.20892043821197,0.0846587802662081,0.16029787863587,0.214840965978305,0.22912178202243,0.266324870854449,0.322560321650502,0.322560321650502,0.447009239038785,0.447009239038785,0.470232479837875,primary_supported,primary_supported,secondary,secondary,secondary,projection,projection,projection,projection,projection,reported,reported,reported,reported,reported,reported,reported,reported,reported,reported
merged,interaction_sitefree,interaction_sitefree,site_free,age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,nocure_coxph,NA,Cure MLE: other,0.05,Stage 6 carry-forward was not joined in this refresh run.,1,1,1,1,1,1,1,1,1,1,0.48954866231304,0.941595105195363,0.991449275362319,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,0.908445183875995,0.846462865127562,0.801100062954342,0.787103009822366,0.758641451967406,0.723651699465765,0.723651699465764,0.647477836364105,0.647477836364105,0.647477836364105,0.48954866231304,0.941595105195363,0.991449275362319,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,90.8445183875995,84.64628651275619,80.1100062954342,78.7103009822366,75.8641451967406,72.3651699465765,72.3651699465764,64.7477836364105,64.7477836364105,64.7477836364105,0.0915548161240043,0.153537134872437,0.198899937045658,0.212896990177634,0.241358548032594,0.276348300534235,0.276348300534235,0.352522163635895,0.352522163635895,0.352522163635895,1,1,1,1,1,1,1,1,1,1,0.0437419117094782,0.10898645776046,0.156736775837534,0.171470515976457,0.201430050560625,0.238261368983405,0.238261368983405,0.318444382774626,0.318444382774626,0.318444382774626,0.00767260495944681,0.0592141936664154,0.0940713612027066,0.108553195810829,0.135969468702788,0.159310036710426,0.159310036710426,0.201955899698983,0.203156020207124,0.20892043821197,0.0846587802662081,0.16024674597376,0.214840965978305,0.228865918913027,0.265803207756474,0.322075749845617,0.322075749845617,0.447009239038785,0.447009239038785,0.470232479837875,primary_supported,primary_supported,secondary,secondary,secondary,projection,projection,projection,projection,projection,reported,reported,reported,reported,reported,reported,reported,reported,reported,reported
merged,interaction_sitefree,interaction_sitefree,site_free,age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,nocure_exp,NA,Cure MLE: other,0.05,Stage 6 carry-forward was not joined in this refresh run.,0.664921465968586,1,1,1,1,1,1,1,1,1,0.238329365635065,0.838605244836389,0.966386554621849,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,0.604044703414929,0.846462865127562,0.801100062954342,0.787103009822366,0.758641451967406,0.723651699465765,0.723651699465764,0.647477836364105,0.647477836364105,0.647477836364105,0.238329365635065,0.838605244836389,0.966386554621849,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,60.404470341492896,84.64628651275619,80.1100062954342,78.7103009822366,75.8641451967406,72.3651699465765,72.3651699465764,64.7477836364105,64.7477836364105,64.7477836364105,0.104132066885306,0.153537134872437,0.198899937045658,0.212896990177634,0.241358548032594,0.276348300534235,0.276348300534235,0.352522163635895,0.352522163635895,0.352522163635895,0.766881714910471,1,1,1,1,1,1,1,1,1,0.0384198879019667,0.10898645776046,0.156736775837534,0.171470515976457,0.201430050560625,0.238261368983405,0.238261368983405,0.318444382774626,0.318444382774626,0.318444382774626,0.00303529064655579,0.0592376015380583,0.0937391811747974,0.108553195810829,0.135969468702788,0.159310036710426,0.159310036710426,0.201955899698983,0.203156020207124,0.20892043821197,0.082088549660597,0.16029787863587,0.214840965978305,0.228865918913027,0.265803207756474,0.322075749845617,0.322075749845617,0.447009239038785,0.447009239038785,0.470232479837875,primary_supported,primary_supported,secondary,secondary,secondary,projection,projection,projection,projection,projection,reported,reported,reported,reported,reported,reported,reported,reported,reported,reported
merged,interaction_sitefree,interaction_sitefree,site_free,age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,nocure_llogis,NA,Cure MLE: other,0.05,Stage 6 carry-forward was not joined in this refresh run.,1,1,1,1,1,1,1,1,1,1,0.611891791044776,0.939996240601504,0.992174479166667,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,0.908445183875995,0.846462865127562,0.801100062954342,0.787103009822366,0.758641451967406,0.723651699465765,0.723651699465764,0.647477836364105,0.647477836364105,0.647477836364105,0.611891791044776,0.939996240601504,0.992174479166667,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,90.8445183875995,84.64628651275619,80.1100062954342,78.7103009822366,75.8641451967406,72.3651699465765,72.3651699465764,64.7477836364105,64.7477836364105,64.7477836364105,0.0915548161240043,0.153537134872437,0.198899937045658,0.212896990177634,0.241358548032594,0.276348300534235,0.276348300534235,0.352522163635895,0.352522163635895,0.352522163635895,1,1,1,1,1,1,1,1,1,1,0.0437419117094782,0.10898645776046,0.156736775837534,0.171470515976457,0.201430050560625,0.238261368983405,0.238261368983405,0.318444382774626,0.318444382774626,0.318444382774626,0.00821854485665695,0.0592666003356925,0.0937391811747974,0.108553195810829,0.135969468702788,0.159310036710426,0.159310036710426,0.201955899698983,0.203156020207124,0.20892043821197,0.0844615474212642,0.16024674597376,0.214840965978305,0.228865918913027,0.265803207756474,0.322075749845617,0.322075749845617,0.447009239038785,0.447009239038785,0.470232479837875,primary_supported,primary_supported,secondary,secondary,secondary,projection,projection,projection,projection,projection,reported,reported,reported,reported,reported,reported,reported,reported,reported,reported
merged,interaction_sitefree,interaction_sitefree,site_free,age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,nocure_lnorm,NA,Cure MLE: other,0.05,Stage 6 carry-forward was not joined in this refresh run.,1,1,1,1,1,1,1,1,1,1,0.663007795344752,0.949631164633511,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,0.908445183875995,0.846462865127562,0.801100062954342,0.787103009822366,0.758641451967406,0.723651699465765,0.723651699465764,0.647477836364105,0.647477836364105,0.647477836364105,0.663007795344752,0.949631164633511,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,90.8445183875995,84.64628651275619,80.1100062954342,78.7103009822366,75.8641451967406,72.3651699465765,72.3651699465764,64.7477836364105,64.7477836364105,64.7477836364105,0.0915548161240043,0.153537134872437,0.198899937045658,0.212896990177634,0.241358548032594,0.276348300534235,0.276348300534235,0.352522163635895,0.352522163635895,0.352522163635895,1,1,1,1,1,1,1,1,1,1,0.0437419117094782,0.10898645776046,0.156736775837534,0.171470515976457,0.201430050560625,0.238261368983405,0.238261368983405,0.318444382774626,0.318444382774626,0.318444382774626,0.00644486979597333,0.0592666003356925,0.0937391811747974,0.108553195810829,0.135969468702788,0.159310036710426,0.159310036710426,0.201955899698983,0.203156020207124,0.20892043821197,0.0845449729729142,0.16024674597376,0.214840965978305,0.228865918913027,0.265803207756474,0.322075749845617,0.322075749845617,0.447009239038785,0.447009239038785,0.470232479837875,primary_supported,primary_supported,secondary,secondary,secondary,projection,projection,projection,projection,projection,reported,reported,reported,reported,reported,reported,reported,reported,reported,reported
merged,interaction_sitefree,interaction_sitefree,site_free,age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,nocure_weibull,NA,Cure MLE: other,0.05,Stage 6 carry-forward was not joined in this refresh run.,1,1,1,1,1,1,1,1,1,1,0.628751477790914,0.933786211853162,0.991661324786325,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,0.908445183875995,0.846462865127562,0.801100062954342,0.787103009822366,0.758641451967406,0.723651699465765,0.723651699465764,0.647477836364105,0.647477836364105,0.647477836364105,0.628751477790914,0.933786211853162,0.991661324786325,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,90.8445183875995,84.64628651275619,80.1100062954342,78.7103009822366,75.8641451967406,72.3651699465765,72.3651699465764,64.7477836364105,64.7477836364105,64.7477836364105,0.0915548161240043,0.153537134872437,0.198899937045658,0.212896990177634,0.241358548032594,0.276348300534235,0.276348300534235,0.352522163635895,0.352522163635895,0.352522163635895,1,1,1,1,1,1,1,1,1,1,0.0437419117094782,0.10898645776046,0.156736775837534,0.171470515976457,0.201430050560625,0.238261368983405,0.238261368983405,0.318444382774626,0.318444382774626,0.318444382774626,0.00753247930762181,0.0592666003356925,0.0937391811747974,0.108553195810829,0.135969468702788,0.159310036710426,0.159310036710426,0.201955899698983,0.203156020207124,0.20892043821197,0.0842828796882985,0.16024674597376,0.214840965978305,0.228865918913027,0.265803207756474,0.322075749845617,0.322075749845617,0.447009239038785,0.447009239038785,0.470232479837875,primary_supported,primary_supported,secondary,secondary,secondary,projection,projection,projection,projection,projection,reported,reported,reported,reported,reported,reported,reported,reported,reported,reported
